origin,forecast_origin,training_data_end,validation_start,validation_end,scaler_fit_end,scaler_mean,scaler_std,context_length,patch_length,patch_stride,prediction_length,window_stride,num_training_windows,num_validation_windows,epochs_trained,best_epoch,early_stopped,best_validation_loss,training_elapsed_seconds,inference_elapsed_seconds,num_parameters,forecast_is_finite,parameters_are_finite,training_warning,training_exception,model_identifier,model_configuration,transformers_version,device
2020-10-13,2020-10-13,2019-10-14,2019-10-15,2020-10-13,2019-10-14,101.61325073242188,60.256404876708984,252,21,7,20,5,1291,47,14,9,True,0.16357187926769257,7.553922799997963,0.001127400086261332,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2020-10-20,2020-10-20,2019-10-21,2019-10-22,2020-10-20,2019-10-21,101.73916625976562,60.41081619262695,252,21,7,20,5,1292,47,14,9,True,0.16317398846149445,7.386867200024426,0.0010807999642565846,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2020-10-27,2020-10-27,2019-10-28,2019-10-29,2020-10-27,2019-10-28,101.86619567871094,60.5679931640625,252,21,7,20,5,1293,47,18,13,True,0.16422975063323975,9.536869500065222,0.001680699991993606,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2020-11-03,2020-11-03,2019-11-04,2019-11-05,2020-11-03,2019-11-04,101.99573516845703,60.73193359375,252,21,7,20,5,1294,47,17,12,True,0.16401493549346924,9.092451100004837,0.00111109996214509,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2020-11-10,2020-11-10,2019-11-11,2019-11-12,2020-11-10,2019-11-11,102.12715148925781,60.90088653564453,252,21,7,20,5,1295,47,12,7,True,0.1641480177640915,6.408379000029527,0.001115799997933209,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2020-11-17,2020-11-17,2019-11-18,2019-11-19,2020-11-17,2019-11-18,102.25996398925781,61.0734977722168,252,21,7,20,5,1296,47,14,9,True,0.1657327562570572,7.619355899980292,0.0010877999011427164,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2020-11-24,2020-11-24,2019-11-25,2019-11-26,2020-11-24,2019-11-25,102.39337158203125,61.247371673583984,252,21,7,20,5,1297,47,13,8,True,0.17248167097568512,6.894697399926372,0.00117790000513196,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2020-12-02,2020-12-02,2019-12-03,2019-12-04,2020-12-02,2019-12-03,102.52760314941406,61.42328643798828,252,21,7,20,5,1298,47,15,10,True,0.16693462431430817,8.028694899985567,0.003641999908722937,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2020-12-09,2020-12-09,2019-12-10,2019-12-11,2020-12-09,2019-12-10,102.6617431640625,61.598411560058594,252,21,7,20,5,1299,47,19,14,True,0.16942833364009857,10.124405200011097,0.0018003000877797604,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2020-12-16,2020-12-16,2019-12-17,2019-12-18,2020-12-16,2019-12-17,102.79866027832031,61.781314849853516,252,21,7,20,5,1300,47,25,20,True,0.1720239520072937,13.401477799983695,0.0013282999861985445,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2020-12-23,2020-12-23,2019-12-24,2019-12-26,2020-12-23,2019-12-24,102.93811798095703,61.971370697021484,252,21,7,20,5,1301,47,27,22,True,0.17275184392929077,14.420248699956574,0.0011473000049591064,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2020-12-31,2020-12-31,2020-01-02,2020-01-03,2020-12-31,2020-01-02,103.07911682128906,62.16561508178711,252,21,7,20,5,1302,47,19,14,True,0.1791112720966339,10.186696500051767,0.0014648999786004424,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2021-01-08,2021-01-08,2020-01-09,2020-01-10,2021-01-08,2020-01-09,103.22075653076172,62.361244201660156,252,21,7,20,5,1303,47,19,14,True,0.1806887984275818,10.658494399976917,0.0011745999800041318,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2021-01-15,2021-01-15,2020-01-16,2020-01-17,2021-01-15,2020-01-16,103.36491394042969,62.56411361694336,252,21,7,20,5,1304,47,16,11,True,0.18824046850204468,8.603912299964577,0.0013203999260440469,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2021-01-25,2021-01-25,2020-01-24,2020-01-27,2021-01-25,2020-01-24,103.51084899902344,62.771949768066406,252,21,7,20,5,1305,47,15,10,True,0.18967290222644806,8.051461099996231,0.0013442999916151166,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2021-02-01,2021-02-01,2020-01-31,2020-02-03,2021-02-01,2020-01-31,103.6527328491211,62.966548919677734,252,21,7,20,5,1306,47,18,13,True,0.19738025963306427,9.6979056999553,0.0016315000830218196,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2021-02-08,2021-02-08,2020-02-07,2020-02-10,2021-02-08,2020-02-07,103.79788208007812,63.170654296875,252,21,7,20,5,1307,47,22,17,True,0.19706271588802338,11.796796799986623,0.0017056000651791692,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2021-02-16,2021-02-16,2020-02-14,2020-02-18,2021-02-16,2020-02-14,103.94677734375,63.38600158691406,252,21,7,20,5,1308,47,30,25,False,0.19712534546852112,15.993234899942763,0.0016019000904634595,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2021-02-23,2021-02-23,2020-02-24,2020-02-25,2021-02-23,2020-02-24,104.09358215332031,63.59414291381836,252,21,7,20,5,1309,47,21,16,True,0.20274534821510315,11.633202399942093,0.0011708000674843788,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2021-03-02,2021-03-02,2020-03-02,2020-03-03,2021-03-02,2020-03-02,104.2213363647461,63.74583053588867,252,21,7,20,5,1310,47,13,8,True,0.21786093711853027,6.999494399991818,0.0011824999237433076,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2021-03-09,2021-03-09,2020-03-09,2020-03-10,2021-03-09,2020-03-09,104.3436050415039,63.883052825927734,252,21,7,20,5,1311,47,22,17,True,0.20299646258354187,11.77125990006607,0.0011304999934509397,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2021-03-16,2021-03-16,2020-03-16,2020-03-17,2021-03-16,2020-03-16,104.4433822631836,63.96747589111328,252,21,7,20,5,1312,47,17,12,True,0.1821540892124176,9.249006199999712,0.0012260000221431255,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2021-03-23,2021-03-23,2020-03-23,2020-03-24,2021-03-23,2020-03-23,104.52535247802734,64.01628875732422,252,21,7,20,5,1313,47,18,13,True,0.17390134930610657,9.75249270000495,0.0011317000025883317,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2021-03-30,2021-03-30,2020-03-30,2020-03-31,2021-03-30,2020-03-30,104.61866760253906,64.08609771728516,252,21,7,20,5,1314,47,25,20,True,0.15859048068523407,13.49043249990791,0.0011184000177308917,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2021-04-07,2021-04-07,2020-04-06,2020-04-07,2021-04-07,2020-04-06,104.71218872070312,64.15623474121094,252,21,7,20,5,1315,47,16,11,True,0.17855019867420197,8.736390799982473,0.0012251000152900815,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2021-04-14,2021-04-14,2020-04-14,2020-04-15,2021-04-14,2020-04-14,104.82002258300781,64.25701904296875,252,21,7,20,5,1316,47,30,26,False,0.14601939916610718,16.328449600026943,0.0012929999502375722,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2021-04-21,2021-04-21,2020-04-21,2020-04-22,2021-04-21,2020-04-21,104.93055725097656,64.36385345458984,252,21,7,20,5,1317,47,12,7,True,0.2742983102798462,6.621400199946947,0.0012127000372856855,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2021-04-28,2021-04-28,2020-04-28,2020-04-29,2021-04-28,2020-04-28,105.04302978515625,64.47512817382812,252,21,7,20,5,1318,47,19,14,True,0.20793412625789642,10.210113100009039,0.0012347000883892179,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2021-05-05,2021-05-05,2020-05-05,2020-05-06,2021-05-05,2020-05-05,105.15833282470703,64.59308624267578,252,21,7,20,5,1319,47,20,15,True,0.20406828820705414,10.693140899995342,0.0011434999760240316,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2021-05-12,2021-05-12,2020-05-12,2020-05-13,2021-05-12,2020-05-12,105.27444458007812,64.71282196044922,252,21,7,20,5,1320,47,15,10,True,0.2794385850429535,8.11997599992901,0.001297699986025691,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2021-05-19,2021-05-19,2020-05-19,2020-05-20,2021-05-19,2020-05-19,105.38987731933594,64.8307876586914,252,21,7,20,5,1321,47,16,11,True,0.2709987461566925,8.649229100090452,0.0011509000323712826,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2021-05-26,2021-05-26,2020-05-27,2020-05-28,2021-05-26,2020-05-27,105.51182556152344,64.96485137939453,252,21,7,20,5,1322,47,17,12,True,0.2647218406200409,9.330621700035408,0.0014301999472081661,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2021-06-03,2021-06-03,2020-06-03,2020-06-04,2021-06-03,2020-06-03,105.63934326171875,65.1133804321289,252,21,7,20,5,1323,47,26,21,True,0.2894652485847473,14.302821599994786,0.0011177000124007463,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2021-06-10,2021-06-10,2020-06-10,2020-06-11,2021-06-10,2020-06-10,105.77474212646484,65.28348541259766,252,21,7,20,5,1324,47,15,10,True,0.36950334906578064,8.16335629997775,0.001343499985523522,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2021-06-17,2021-06-17,2020-06-17,2020-06-18,2021-06-17,2020-06-17,105.90233612060547,65.43160247802734,252,21,7,20,5,1325,47,22,17,True,0.3453015983104706,11.941440399968997,0.001158699975349009,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2021-06-24,2021-06-24,2020-06-24,2020-06-25,2021-06-24,2020-06-24,106.03189849853516,65.58464813232422,252,21,7,20,5,1326,47,22,17,True,0.28238770365715027,11.95811069989577,0.0011123999720439315,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2021-07-01,2021-07-01,2020-07-01,2020-07-02,2021-07-01,2020-07-01,106.15924835205078,65.7314682006836,252,21,7,20,5,1327,47,22,17,True,0.2860484719276428,11.930386999971233,0.0016048999968916178,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2021-07-09,2021-07-09,2020-07-09,2020-07-10,2021-07-09,2020-07-09,106.29214477539062,65.89303588867188,252,21,7,20,5,1328,47,15,10,True,0.38114243745803833,8.209505700040609,0.0011899000965058804,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
